gurobi_obj,gurobi_time,gurobi_mip_gap,gurobi_agent_ub,gurobi_ind_ub,gurobi_capacity_value,gurobi_income_ub,algo_obj,algo_time,est_optimal,algo_obj_ratio_by_gurobi,algo_time_ratio_by_gurobi,algo_obj_ratio_by_est,algo_overbooking_obj,algo_overbooking_time,algo_overbooking_obj_ratio_by_gurobi,algo_overbooking_time_ratio_by_gurobi,algo_overbooking_obj_ratio_by_est
477762.7652177138,72.69916660000035,0.0471475346040816,975030.3646913248,157350.0,652877.852800892,535470.0,468487.7094567224,0.001379,501402.6647023464,0.9805864825887702,1.8968580583425742e-05,0.9343542474686216,468487.7094567224,0.001379,0.9805864825887702,1.8968580583425742e-05,0.9343542474686216
447175.0613249124,44.69238279999991,0.0492499217820917,935364.0945747788,157350.0,595664.8607615391,535470.0,429619.44086355605,0.0014349999999998,470339.2316970407,0.9607410565129869,3.210837977517285e-05,0.9134246346268783,429619.44086355605,0.0014349999999998,0.9607410565129869,3.210837977517285e-05,0.9134246346268783
451110.2424952842,78.44950489999974,0.0495294165927297,778790.4852611173,157350.0,590832.0033204808,535470.0,418400.1502832401,0.0014191999999999,474617.7844643367,0.9274898037537109,1.809061767577713e-05,0.8815517748780842,418400.1502832401,0.0014191999999999,0.9274898037537109,1.809061767577713e-05,0.8815517748780842
411082.7307973146,173.44632039999942,0.0493118025943415,644343.3653219508,157350.0,524363.3930158108,535470.0,391035.31627314223,0.0015910000000003,432405.4215873532,0.9512326521591178,9.17286683471381e-06,0.9043256553945553,391035.31627314223,0.0015910000000003,0.9512326521591178,9.17286683471381e-06,0.9043256553945553
348387.140177449,101.69676869999968,0.0498715482823107,779626.0273073711,157350.0,571326.8459191287,535470.0,342247.9789298918,0.0010287999999993,366673.72663940064,0.9823783356514529,1.0116348957302742e-05,0.9333856070535155,342247.9789298918,0.0010287999999993,0.9823783356514529,1.0116348957302742e-05,0.9333856070535155
401595.4507601741,5.93943709999985,0.0413587147783088,893023.7444728677,157350.0,662928.7307332265,535470.0,361487.3561486888,0.0016631999999994,418921.505834482,0.9001281151577658,0.00028002653652135523,0.8628999731790191,361487.3561486888,0.0016631999999994,0.9001281151577658,0.00028002653652135523,0.8628999731790191
377712.684176055,21.31605169999966,0.0456757375077153,834767.6423051613,157350.0,596862.2179643351,535470.0,371419.99369070266,0.0012812000000002,395790.71707726666,0.9833400075004649,6.01049396028731e-05,0.9384252274370388,371419.99369070266,0.0012812000000002,0.9833400075004649,6.01049396028731e-05,0.9384252274370388
416588.1696273334,67.9258190999999,0.0451348601670531,747637.5260424537,157350.0,544444.3672715297,535470.0,401786.1613605692,0.0017507999999999,436279.58781720244,0.9644684862750528,2.5775176850239893e-05,0.9209373360114989,401786.1613605692,0.0017507999999999,0.9644684862750528,2.5775176850239893e-05,0.9209373360114989
450992.0474565805,10.254501899999925,0.0485155430379582,692004.8336830493,157350.0,532325.452865421,535470.0,387424.095050892,0.0016275000000005,473987.8241380166,0.8590486178987257,0.00015871078048174255,0.8173714077053615,387424.095050892,0.0016275000000005,0.8590486178987257,0.00015871078048174255,0.8173714077053615
444323.82398187934,1035.7471023999997,0.049960812949588,952592.7763266384,157350.0,518664.8487507656,535470.0,431366.9809688921,0.0016452000000004,467689.99641096086,0.9708391890921526,1.5884186363526344e-06,0.9223352739617899,431366.9809688921,0.0016452000000004,0.9708391890921526,1.5884186363526344e-06,0.9223352739617899
